eventId,deviceId,timestamp,latency_norm,packetLoss_norm,signalStrength_norm,overall_quality,hour_of_day,day_of_week,anomalous
69f1ea3489e1f4ca850228ff,device-03,2026-04-29T11:23:32.437Z,0.3100,0.0500,0.8000,0.6133,18,3,0
69f1ea3489e1f4ca85022903,device-04,2026-04-29T11:23:32.542Z,0.1440,0.0500,0.7875,0.6728,18,3,0
69f1ea3489e1f4ca85022907,device-05,2026-04-29T11:23:32.647Z,0.1880,0.0000,0.9250,0.6290,18,3,0
69f1ea3489e1f4ca8502290b,device-06,2026-04-29T11:23:32.752Z,0.1020,0.0500,0.8875,0.6535,18,3,0
69f1ea3489e1f4ca8502290f,device-07,2026-04-29T11:23:32.858Z,0.2100,0.0000,0.9750,0.6050,18,3,0
69f1ea3489e1f4ca85022913,device-08,2026-04-29T11:23:32.963Z,0.1220,0.1000,0.8375,0.6468,18,3,0
69f1ea3589e1f4ca85022917,device-09,2026-04-29T11:23:33.068Z,0.6400,0.4000,0.1250,0.6117,18,3,0
69f1ea3589e1f4ca8502291b,device-10,2026-04-29T11:23:33.174Z,0.0580,0.0000,0.8000,0.7140,18,3,0
69f1ea3989e1f4ca8502291f,device-01,2026-04-29T11:23:37.228Z,0.7620,0.9500,0.2125,0.3585,18,3,0
69f1ea3989e1f4ca85022923,device-02,2026-04-29T11:23:37.334Z,0.2880,0.1000,0.8625,0.5832,18,3,0
69f1ea3989e1f4ca85022927,device-03,2026-04-29T11:23:37.439Z,0.6340,0.5000,0.1375,0.5762,18,3,0
69f1ea3989e1f4ca8502292b,device-04,2026-04-29T11:23:37.544Z,0.8520,0.5000,0.3625,0.4285,18,3,0
69f1ea3989e1f4ca8502292f,device-05,2026-04-29T11:23:37.649Z,0.5080,0.4500,0.2250,0.6057,18,3,0
69f1ea3989e1f4ca85022933,device-06,2026-04-29T11:23:37.754Z,0.1400,0.0500,0.8000,0.6700,18,3,0
69f1ea3989e1f4ca85022937,device-07,2026-04-29T11:23:37.861Z,0.2620,0.0000,0.7750,0.6543,18,3,0
69f1ea3989e1f4ca8502293b,device-08,2026-04-29T11:23:37.967Z,0.0720,0.0000,0.8000,0.7093,18,3,0
69f1ea3a89e1f4ca8502293f,device-09,2026-04-29T11:23:38.073Z,0.2840,0.0500,0.9000,0.5887,18,3,0
69f1ea3a89e1f4ca85022943,device-10,2026-04-29T11:23:38.178Z,0.2140,0.0000,0.8375,0.6495,18,3,0
69f1ea3e89e1f4ca85022947,device-01,2026-04-29T11:23:42.233Z,0.1140,0.0000,0.9875,0.6328,18,3,0
69f1ea3e89e1f4ca8502294b,device-02,2026-04-29T11:23:42.342Z,0.0840,0.0500,0.9125,0.6512,18,3,0
69f1ea3e89e1f4ca8502294f,device-03,2026-04-29T11:23:42.449Z,0.9240,0.8500,0.3000,0.3087,18,3,0
69f1ea3e89e1f4ca85022953,device-04,2026-04-29T11:23:42.556Z,0.2720,0.0500,0.9125,0.5885,18,3,0
69f1ea3e89e1f4ca85022957,device-05,2026-04-29T11:23:42.661Z,0.0680,0.0500,0.9375,0.6482,18,3,0
69f1ea3e89e1f4ca8502295b,device-06,2026-04-29T11:23:42.767Z,0.8640,0.4500,0.2750,0.4703,18,3,0
69f1ea3e89e1f4ca8502295f,device-07,2026-04-29T11:23:42.873Z,0.8040,0.3000,0.3625,0.5112,18,3,0
69f1ea3e89e1f4ca85022963,device-08,2026-04-29T11:23:42.978Z,0.5460,0.9500,0.2500,0.4180,18,3,0
69f1ea3f89e1f4ca85022967,device-09,2026-04-29T11:23:43.084Z,0.2940,0.0500,0.8750,0.5937,18,3,0
69f1ea3f89e1f4ca8502296b,device-10,2026-04-29T11:23:43.190Z,0.3080,0.0000,0.9125,0.5932,18,3,0
69f1ea4489e1f4ca8502296f,device-01,2026-04-29T11:23:48.473Z,0.3020,0.0000,0.8250,0.6243,18,3,0
69f1ea4489e1f4ca85022973,device-02,2026-04-29T11:23:48.578Z,0.5880,0.6500,0.2250,0.5123,18,3,0
69f1ea4489e1f4ca85022977,device-03,2026-04-29T11:23:48.684Z,0.1520,0.0500,0.8125,0.6618,18,3,0
69f1ea4489e1f4ca8502297b,device-04,2026-04-29T11:23:48.790Z,0.4880,0.6500,0.1875,0.5582,18,3,0
69f1ea4489e1f4ca8502297f,device-05,2026-04-29T11:23:48.895Z,0.2680,0.0000,0.9625,0.5898,18,3,0
69f1ea4589e1f4ca85022983,device-06,2026-04-29T11:23:49.000Z,0.7600,0.2500,0.2125,0.5925,18,3,0
69f1ea4589e1f4ca85022987,device-07,2026-04-29T11:23:49.105Z,0.0600,0.0000,0.9875,0.6508,18,3,0
69f1ea4589e1f4ca8502298b,device-08,2026-04-29T11:23:49.211Z,0.1140,0.0000,0.9500,0.6453,18,3,0
69f1ea4589e1f4ca8502298f,device-09,2026-04-29T11:23:49.316Z,0.1320,0.0000,0.7500,0.7060,18,3,0
69f1ea4589e1f4ca85022993,device-10,2026-04-29T11:23:49.421Z,0.5440,0.5000,0.2000,0.5853,18,3,0
69f1ea4989e1f4ca85022997,device-01,2026-04-29T11:23:53.475Z,0.1320,0.0500,0.9125,0.6352,18,3,0
69f1ea4989e1f4ca8502299b,device-02,2026-04-29T11:23:53.581Z,0.6240,0.9000,0.2125,0.4212,18,3,0
69f1ea4989e1f4ca8502299f,device-03,2026-04-29T11:23:53.686Z,0.3220,0.0500,0.8250,0.6010,18,3,0
69f1ea4989e1f4ca850229a3,device-04,2026-04-29T11:23:53.792Z,0.0660,0.0500,0.8625,0.6738,18,3,0
69f1ea4989e1f4ca850229a7,device-05,2026-04-29T11:23:53.898Z,0.0940,0.0500,0.9750,0.6270,18,3,0
69f1ea4a89e1f4ca850229ab,device-06,2026-04-29T11:23:54.003Z,0.1420,0.0500,0.9125,0.6318,18,3,0
69f1ea4a89e1f4ca850229af,device-07,2026-04-29T11:23:54.109Z,0.2660,0.1000,0.9750,0.5530,18,3,0
69f1ea4a89e1f4ca850229b3,device-08,2026-04-29T11:23:54.215Z,0.1360,0.0000,0.8750,0.6630,18,3,0
69f1ea4a89e1f4ca850229b7,device-09,2026-04-29T11:23:54.321Z,0.9580,0.6500,0.3000,0.3640,18,3,0
69f1ea4a89e1f4ca850229bb,device-10,2026-04-29T11:23:54.426Z,0.1340,0.0000,0.8875,0.6595,18,3,0
69f1ea4e89e1f4ca850229bf,device-01,2026-04-29T11:23:58.478Z,0.3140,0.0000,0.9125,0.5912,18,3,0
69f1ea4e89e1f4ca850229c3,device-02,2026-04-29T11:23:58.584Z,0.2720,0.0500,0.9500,0.5760,18,3,0
69f1ea4e89e1f4ca850229c7,device-03,2026-04-29T11:23:58.690Z,0.2820,0.0500,0.7500,0.6393,18,3,0
69f1ea4e89e1f4ca850229cb,device-04,2026-04-29T11:23:58.795Z,0.8440,0.6000,0.1750,0.4603,18,3,0
69f1ea4e89e1f4ca850229cf,device-05,2026-04-29T11:23:58.902Z,0.7720,0.9500,0.2500,0.3427,18,3,0
69f1ea4f89e1f4ca850229d3,device-06,2026-04-29T11:23:59.007Z,0.1120,0.0500,0.8875,0.6502,18,3,0
69f1ea4f89e1f4ca850229d7,device-07,2026-04-29T11:23:59.113Z,0.1140,0.0000,0.8750,0.6703,18,3,0
69f1ea4f89e1f4ca850229db,device-08,2026-04-29T11:23:59.218Z,0.0440,0.0500,0.9000,0.6687,18,3,0
69f1ea4f89e1f4ca850229df,device-09,2026-04-29T11:23:59.323Z,0.1340,0.0000,0.9375,0.6428,18,3,0
69f1ea4f89e1f4ca850229e3,device-10,2026-04-29T11:23:59.428Z,0.4940,0.7000,0.2500,0.5187,18,3,0
69f1ea5389e1f4ca850229e7,device-01,2026-04-29T11:24:03.480Z,0.2880,0.0000,0.7500,0.6540,18,3,0
69f1ea5389e1f4ca850229eb,device-02,2026-04-29T11:24:03.587Z,0.2180,0.0000,0.7625,0.6732,18,3,0
69f1ea5389e1f4ca850229ef,device-03,2026-04-29T11:24:03.692Z,0.0880,0.0000,0.8875,0.6748,18,3,0
69f1ea5389e1f4ca850229f3,device-04,2026-04-29T11:24:03.798Z,0.2160,0.0000,0.8750,0.6363,18,3,0
69f1ea5389e1f4ca850229f7,device-05,2026-04-29T11:24:03.903Z,0.9120,0.4000,0.1500,0.5127,18,3,0
69f1ea5489e1f4ca850229fb,device-06,2026-04-29T11:24:04.006Z,0.0660,0.0000,0.7750,0.7197,18,3,0
69f1ea5489e1f4ca850229ff,device-07,2026-04-29T11:24:04.111Z,0.1180,0.1000,0.8875,0.6315,18,3,0
69f1ea5489e1f4ca85022a03,device-08,2026-04-29T11:24:04.217Z,0.3060,0.0000,0.9750,0.5730,18,3,0
69f1ea5489e1f4ca85022a07,device-09,2026-04-29T11:24:04.322Z,0.2340,0.0000,0.9625,0.6012,18,3,0
69f1ea5489e1f4ca85022a0b,device-10,2026-04-29T11:24:04.427Z,0.1480,0.0000,0.8625,0.6632,18,3,0
69f1ea5889e1f4ca85022a0f,device-01,2026-04-29T11:24:08.484Z,0.1480,0.0500,0.7500,0.6840,18,3,0
69f1ea5889e1f4ca85022a13,device-02,2026-04-29T11:24:08.590Z,0.1060,0.0500,0.7875,0.6855,18,3,0
69f1ea5889e1f4ca85022a17,device-03,2026-04-29T11:24:08.695Z,0.4700,0.5000,0.1375,0.6308,18,3,0
69f1ea5889e1f4ca85022a1b,device-04,2026-04-29T11:24:08.801Z,0.1460,0.0500,0.8500,0.6513,18,3,0
69f1ea5889e1f4ca85022a1f,device-05,2026-04-29T11:24:08.906Z,0.2660,0.0000,0.7875,0.6488,18,3,0
69f1ea5989e1f4ca85022a23,device-06,2026-04-29T11:24:09.012Z,0.5860,0.8000,0.2375,0.4588,18,3,0
69f1ea5989e1f4ca85022a27,device-07,2026-04-29T11:24:09.117Z,0.6060,0.8000,0.1875,0.4688,18,3,0
69f1ea5989e1f4ca85022a2b,device-08,2026-04-29T11:24:09.222Z,0.6420,0.9500,0.2750,0.3777,18,3,0
69f1ea5989e1f4ca85022a2f,device-09,2026-04-29T11:24:09.328Z,0.1460,0.0000,0.8625,0.6638,18,3,0
69f1ea5989e1f4ca85022a33,device-10,2026-04-29T11:24:09.433Z,0.2040,0.0500,0.9125,0.6112,18,3,0
69f1ea5d89e1f4ca85022a37,device-01,2026-04-29T11:24:13.485Z,0.5760,0.7500,0.2500,0.4747,18,3,0
69f1ea5d89e1f4ca85022a3b,device-02,2026-04-29T11:24:13.591Z,0.0980,0.1000,0.9125,0.6298,18,3,0
69f1ea5d89e1f4ca85022a3f,device-03,2026-04-29T11:24:13.696Z,0.9700,0.2500,0.2375,0.5142,18,3,0
69f1ea5d89e1f4ca85022a43,device-04,2026-04-29T11:24:13.801Z,0.2140,0.0000,0.8250,0.6537,18,3,0
69f1ea5d89e1f4ca85022a47,device-05,2026-04-29T11:24:13.905Z,0.8440,0.6000,0.1875,0.4562,18,3,0
69f1ea5e89e1f4ca85022a4b,device-06,2026-04-29T11:24:14.011Z,0.0720,0.0500,0.8250,0.6843,18,3,0
69f1ea5e89e1f4ca85022a4f,device-07,2026-04-29T11:24:14.116Z,0.9060,0.9500,0.2750,0.2897,18,3,0
69f1ea5e89e1f4ca85022a53,device-08,2026-04-29T11:24:14.222Z,0.1340,0.0500,0.8500,0.6553,18,3,0
69f1ea5e89e1f4ca85022a57,device-09,2026-04-29T11:24:14.327Z,0.1380,0.0500,0.8000,0.6707,18,3,0
69f1ea5e89e1f4ca85022a5b,device-10,2026-04-29T11:24:14.433Z,0.3260,0.0500,0.9500,0.5580,18,3,0
69f1ea6389e1f4ca85022a5f,device-01,2026-04-29T11:24:19.705Z,0.3200,0.0500,0.9375,0.5642,18,3,0
69f1ea6389e1f4ca85022a63,device-02,2026-04-29T11:24:19.812Z,0.2320,0.1000,0.8875,0.5935,18,3,0
69f1ea6389e1f4ca85022a67,device-03,2026-04-29T11:24:19.918Z,0.2760,0.0000,0.8875,0.6122,18,3,0
69f1ea6489e1f4ca85022a6b,device-04,2026-04-29T11:24:20.022Z,0.2080,0.0500,0.9750,0.5890,18,3,0
69f1ea6489e1f4ca85022a6f,device-05,2026-04-29T11:24:20.129Z,0.7400,0.4500,0.2750,0.5117,18,3,0
69f1ea6489e1f4ca85022a73,device-06,2026-04-29T11:24:20.235Z,0.3020,0.0000,0.9875,0.5702,18,3,0
69f1ea6489e1f4ca85022a77,device-07,2026-04-29T11:24:20.340Z,0.2180,0.0500,0.7750,0.6523,18,3,0
69f1ea6489e1f4ca85022a7b,device-08,2026-04-29T11:24:20.446Z,0.0680,0.0000,0.8375,0.6982,18,3,0
69f1ea6489e1f4ca85022a7f,device-09,2026-04-29T11:24:20.552Z,0.1320,0.0000,0.8250,0.6810,18,3,0
69f1ea6489e1f4ca85022a83,device-10,2026-04-29T11:24:20.656Z,0.2400,0.0500,0.9125,0.5992,18,3,0
69f1ea6889e1f4ca85022a87,device-01,2026-04-29T11:24:24.706Z,0.1600,0.0500,0.7500,0.6800,18,3,0
69f1ea6889e1f4ca85022a8b,device-02,2026-04-29T11:24:24.814Z,0.1440,0.0000,0.8250,0.6770,18,3,0
69f1ea6889e1f4ca85022a8f,device-03,2026-04-29T11:24:24.921Z,0.1780,0.0000,0.8500,0.6573,18,3,0
69f1ea6989e1f4ca85022a93,device-04,2026-04-29T11:24:25.027Z,0.9720,0.6500,0.3250,0.3510,18,3,0
69f1ea6989e1f4ca85022a97,device-05,2026-04-29T11:24:25.133Z,0.0620,0.0000,0.8875,0.6835,18,3,0
69f1ea6989e1f4ca85022a9b,device-06,2026-04-29T11:24:25.238Z,0.5120,0.8000,0.2500,0.4793,18,3,0
69f1ea6989e1f4ca85022a9f,device-07,2026-04-29T11:24:25.343Z,0.1800,0.0000,0.9750,0.6150,18,3,0
69f1ea6989e1f4ca85022aa3,device-08,2026-04-29T11:24:25.449Z,0.6200,0.9000,0.1250,0.4517,18,3,0
69f1ea6989e1f4ca85022aa7,device-09,2026-04-29T11:24:25.555Z,0.1120,0.0500,0.9625,0.6252,18,3,0
69f1ea6989e1f4ca85022aab,device-10,2026-04-29T11:24:25.661Z,0.0460,0.0500,0.7875,0.7055,18,3,0
69f1ea6d89e1f4ca85022aaf,device-01,2026-04-29T11:24:29.706Z,0.0580,0.1000,0.8625,0.6598,18,3,0
69f1ea6d89e1f4ca85022ab3,device-02,2026-04-29T11:24:29.813Z,0.3120,0.0500,0.7625,0.6252,18,3,0
69f1ea6d89e1f4ca85022ab7,device-03,2026-04-29T11:24:29.917Z,0.6020,0.2500,0.3375,0.6035,18,3,0
69f1ea6e89e1f4ca85022abb,device-04,2026-04-29T11:24:30.023Z,0.1640,0.0500,0.9875,0.5995,18,3,0
69f1ea6e89e1f4ca85022abf,device-05,2026-04-29T11:24:30.128Z,0.1360,0.0000,0.8750,0.6630,18,3,0
69f1ea6e89e1f4ca85022ac3,device-06,2026-04-29T11:24:30.234Z,0.5640,0.9000,0.2500,0.4287,18,3,0
69f1ea6e89e1f4ca85022ac7,device-07,2026-04-29T11:24:30.339Z,0.1660,0.0500,0.8875,0.6322,18,3,0
69f1ea6e89e1f4ca85022acb,device-08,2026-04-29T11:24:30.444Z,0.2320,0.0000,0.9750,0.5977,18,3,0
69f1ea6e89e1f4ca85022acf,device-09,2026-04-29T11:24:30.550Z,0.1240,0.0000,0.8375,0.6795,18,3,0
69f1ea6e89e1f4ca85022ad3,device-10,2026-04-29T11:24:30.654Z,0.8400,0.5000,0.2000,0.4867,18,3,0
69f1ea7289e1f4ca85022ad7,device-01,2026-04-29T11:24:34.709Z,0.5920,0.9500,0.3500,0.3693,18,3,0
69f1ea7289e1f4ca85022adb,device-02,2026-04-29T11:24:34.816Z,0.2560,0.0500,0.9500,0.5813,18,3,0
69f1ea7289e1f4ca85022adf,device-03,2026-04-29T11:24:34.923Z,0.0400,0.0000,0.9500,0.6700,18,3,0
69f1ea7389e1f4ca85022ae3,device-04,2026-04-29T11:24:35.027Z,0.1580,0.0500,0.7750,0.6723,18,3,0
69f1ea7389e1f4ca85022ae7,device-05,2026-04-29T11:24:35.133Z,0.3040,0.0000,0.9625,0.5778,18,3,0
69f1ea7389e1f4ca85022aeb,device-06,2026-04-29T11:24:35.238Z,0.5700,0.4500,0.2125,0.5892,18,3,0
69f1ea7389e1f4ca85022aef,device-07,2026-04-29T11:24:35.343Z,0.3200,0.0000,0.9375,0.5808,18,3,0
69f1ea7389e1f4ca85022af3,device-08,2026-04-29T11:24:35.449Z,0.4600,0.6000,0.1250,0.6050,18,3,0
69f1ea7389e1f4ca85022af7,device-09,2026-04-29T11:24:35.554Z,0.2380,0.0500,0.8750,0.6123,18,3,0
69f1ea7389e1f4ca85022afb,device-10,2026-04-29T11:24:35.659Z,0.7420,0.4000,0.2750,0.5277,18,3,0
69f1ea7789e1f4ca85022aff,device-01,2026-04-29T11:24:39.709Z,0.2200,0.0500,0.8125,0.6392,18,3,0
69f1ea7789e1f4ca85022b03,device-02,2026-04-29T11:24:39.815Z,0.0880,0.0500,0.9125,0.6498,18,3,0
69f1ea7789e1f4ca85022b07,device-03,2026-04-29T11:24:39.921Z,0.0920,0.0500,0.8000,0.6860,18,3,0
69f1ea7889e1f4ca85022b0b,device-04,2026-04-29T11:24:40.025Z,0.1720,0.0500,0.9125,0.6218,18,3,0
69f1ea7889e1f4ca85022b0f,device-05,2026-04-29T11:24:40.130Z,0.3020,0.0500,0.8000,0.6160,18,3,0
69f1ea7889e1f4ca85022b13,device-06,2026-04-29T11:24:40.235Z,0.3220,0.0500,0.9000,0.5760,18,3,0
69f1ea7889e1f4ca85022b17,device-07,2026-04-29T11:24:40.341Z,0.0580,0.0000,0.9250,0.6723,18,3,0
69f1ea7889e1f4ca85022b1b,device-08,2026-04-29T11:24:40.446Z,0.1500,0.0500,0.8000,0.6667,18,3,0
69f1ea7889e1f4ca85022b1f,device-09,2026-04-29T11:24:40.551Z,0.2460,0.0000,0.9875,0.5888,18,3,0
69f1ea7889e1f4ca85022b23,device-10,2026-04-29T11:24:40.656Z,0.2940,0.0500,0.7500,0.6353,18,3,0
69f1ea7c89e1f4ca85022b27,device-01,2026-04-29T11:24:44.710Z,0.1820,0.0500,0.9875,0.5935,18,3,0
69f1ea7c89e1f4ca85022b2b,device-02,2026-04-29T11:24:44.816Z,0.3240,0.0500,0.8125,0.6045,18,3,0
69f1ea7c89e1f4ca85022b2f,device-03,2026-04-29T11:24:44.921Z,0.2920,0.0500,0.9625,0.5652,18,3,0
69f1ea7d89e1f4ca85022b33,device-04,2026-04-29T11:24:45.027Z,0.0660,0.0500,0.9500,0.6447,18,3,0
69f1ea7d89e1f4ca85022b37,device-05,2026-04-29T11:24:45.132Z,0.2640,0.0000,0.7750,0.6537,18,3,0
69f1ea7d89e1f4ca85022b3b,device-06,2026-04-29T11:24:45.237Z,0.0880,0.0500,0.8500,0.6707,18,3,0
69f1ea7d89e1f4ca85022b3f,device-07,2026-04-29T11:24:45.343Z,0.0780,0.0500,0.8250,0.6823,18,3,0
69f1ea7d89e1f4ca85022b43,device-08,2026-04-29T11:24:45.448Z,0.2480,0.0000,0.8250,0.6423,18,3,0
69f1ea7d89e1f4ca85022b47,device-09,2026-04-29T11:24:45.554Z,0.0660,0.0000,0.7750,0.7197,18,3,0
69f1ea7d89e1f4ca85022b4b,device-10,2026-04-29T11:24:45.661Z,0.3220,0.0500,0.7625,0.6218,18,3,0
69f1ea8289e1f4ca85022b4f,device-01,2026-04-29T11:24:50.938Z,0.1360,0.0500,0.8875,0.6422,18,3,0
69f1ea8389e1f4ca85022b53,device-02,2026-04-29T11:24:51.044Z,0.0740,0.0000,0.8000,0.7087,18,3,0
69f1ea8389e1f4ca85022b57,device-03,2026-04-29T11:24:51.150Z,0.2300,0.0000,0.8375,0.6442,18,3,0
69f1ea8389e1f4ca85022b5b,device-04,2026-04-29T11:24:51.256Z,0.2480,0.0000,0.8875,0.6215,18,3,0
69f1ea8389e1f4ca85022b5f,device-05,2026-04-29T11:24:51.361Z,0.0580,0.0000,0.7500,0.7307,18,3,0
69f1ea8389e1f4ca85022b63,device-06,2026-04-29T11:24:51.467Z,0.1980,0.0000,0.7875,0.6715,18,3,0
69f1ea8389e1f4ca85022b67,device-07,2026-04-29T11:24:51.573Z,0.3120,0.0000,0.9250,0.5877,18,3,0
69f1ea8389e1f4ca85022b6b,device-08,2026-04-29T11:24:51.679Z,0.3140,0.0000,0.7625,0.6412,18,3,0
69f1ea8389e1f4ca85022b6f,device-09,2026-04-29T11:24:51.784Z,0.1500,0.0000,0.9500,0.6333,18,3,0
69f1ea8389e1f4ca85022b73,device-10,2026-04-29T11:24:51.889Z,0.1400,0.0500,0.8625,0.6492,18,3,0
69f1ea8789e1f4ca85022b77,device-01,2026-04-29T11:24:55.941Z,0.2660,0.0500,0.8750,0.6030,18,3,0
69f1ea8889e1f4ca85022b7b,device-02,2026-04-29T11:24:56.047Z,0.1960,0.0000,0.8375,0.6555,18,3,0
69f1ea8889e1f4ca85022b7f,device-03,2026-04-29T11:24:56.153Z,0.2720,0.0500,0.8000,0.6260,18,3,0
69f1ea8889e1f4ca85022b83,device-04,2026-04-29T11:24:56.259Z,0.1500,0.0000,0.9875,0.6208,18,3,0
69f1ea8889e1f4ca85022b87,device-05,2026-04-29T11:24:56.364Z,0.1080,0.0500,0.9125,0.6432,18,3,0
69f1ea8889e1f4ca85022b8b,device-06,2026-04-29T11:24:56.472Z,0.2860,0.0500,0.8375,0.6088,18,3,0
69f1ea8889e1f4ca85022b8f,device-07,2026-04-29T11:24:56.579Z,0.7600,0.5500,0.1250,0.5217,18,3,0
69f1ea8889e1f4ca85022b93,device-08,2026-04-29T11:24:56.684Z,0.0620,0.0500,0.9750,0.6377,18,3,0
69f1ea8889e1f4ca85022b97,device-09,2026-04-29T11:24:56.789Z,0.2140,0.0000,0.7750,0.6703,18,3,0
69f1ea8889e1f4ca85022b9b,device-10,2026-04-29T11:24:56.895Z,0.2800,0.1000,0.9875,0.5442,18,3,0
69f1ea8c89e1f4ca85022b9f,device-01,2026-04-29T11:25:00.942Z,0.0820,0.0000,0.8750,0.6810,18,3,0
69f1ea8d89e1f4ca85022ba3,device-02,2026-04-29T11:25:01.049Z,0.4440,0.4000,0.3500,0.6020,18,3,0
69f1ea8d89e1f4ca85022ba7,device-03,2026-04-29T11:25:01.155Z,0.2900,0.0000,0.8750,0.6117,18,3,0
69f1ea8d89e1f4ca85022bab,device-04,2026-04-29T11:25:01.261Z,0.1680,0.0500,0.7750,0.6690,18,3,0
69f1ea8d89e1f4ca85022baf,device-05,2026-04-29T11:25:01.366Z,0.4500,0.2500,0.2000,0.7000,18,3,0
69f1ea8d89e1f4ca85022bb3,device-06,2026-04-29T11:25:01.472Z,0.1260,0.0500,0.8875,0.6455,18,3,0
69f1ea8d89e1f4ca85022bb7,device-07,2026-04-29T11:25:01.578Z,0.2960,0.0000,0.7500,0.6513,18,3,0
69f1ea8d89e1f4ca85022bbb,device-08,2026-04-29T11:25:01.682Z,0.9400,0.5500,0.2625,0.4158,18,3,0
69f1ea8d89e1f4ca85022bbf,device-09,2026-04-29T11:25:01.788Z,0.2420,0.0500,0.8500,0.6193,18,3,0
69f1ea8d89e1f4ca85022bc3,device-10,2026-04-29T11:25:01.892Z,0.2960,0.0500,0.8375,0.6055,18,3,0
69f1ea9189e1f4ca85022bc7,device-01,2026-04-29T11:25:05.945Z,0.2300,0.0500,0.8250,0.6317,18,3,0
69f1ea9289e1f4ca85022bcb,device-02,2026-04-29T11:25:06.051Z,0.1120,0.0500,0.8250,0.6710,18,3,0
69f1ea9289e1f4ca85022bcf,device-03,2026-04-29T11:25:06.159Z,0.7940,0.4500,0.2625,0.4978,18,3,0
69f1ea9289e1f4ca85022bd3,device-04,2026-04-29T11:25:06.265Z,0.0960,0.0500,0.9500,0.6347,18,3,0
69f1ea9289e1f4ca85022bd7,device-05,2026-04-29T11:25:06.370Z,0.1620,0.0000,0.9625,0.6252,18,3,0
69f1ea9289e1f4ca85022bdb,device-06,2026-04-29T11:25:06.475Z,0.0920,0.0000,0.8875,0.6735,18,3,0
69f1ea9289e1f4ca85022bdf,device-07,2026-04-29T11:25:06.580Z,0.1480,0.0000,0.8250,0.6757,18,3,0
69f1ea9289e1f4ca85022be3,device-08,2026-04-29T11:25:06.685Z,0.1780,0.0500,0.9625,0.6032,18,3,0
69f1ea9289e1f4ca85022be7,device-09,2026-04-29T11:25:06.790Z,0.0560,0.1000,0.8250,0.6730,18,3,0
69f1ea9289e1f4ca85022beb,device-10,2026-04-29T11:25:06.895Z,0.4180,0.7500,0.3125,0.5065,18,3,0
69f1ea9689e1f4ca85022bef,device-01,2026-04-29T11:25:10.948Z,0.0660,0.0500,0.7625,0.7072,18,3,0
69f1ea9789e1f4ca85022bf3,device-02,2026-04-29T11:25:11.054Z,0.0840,0.0500,0.7625,0.7012,18,3,0
69f1ea9789e1f4ca85022bf7,device-03,2026-04-29T11:25:11.159Z,0.1760,0.0500,0.8625,0.6372,18,3,0
69f1ea9789e1f4ca85022bfb,device-04,2026-04-29T11:25:11.264Z,0.1000,0.0500,0.7625,0.6958,18,3,0
69f1ea9789e1f4ca85022bff,device-05,2026-04-29T11:25:11.370Z,0.3080,0.0500,0.8500,0.5973,18,3,0
69f1ea9789e1f4ca85022c03,device-06,2026-04-29T11:25:11.475Z,0.2680,0.0500,0.7500,0.6440,18,3,0
69f1ea9789e1f4ca85022c07,device-07,2026-04-29T11:25:11.580Z,0.1260,0.0000,0.8375,0.6788,18,3,0
69f1ea9789e1f4ca85022c0b,device-08,2026-04-29T11:25:11.685Z,0.2000,0.0500,0.8000,0.6500,18,3,0
69f1ea9789e1f4ca85022c0f,device-09,2026-04-29T11:25:11.790Z,0.8220,0.9500,0.3250,0.3010,18,3,0
69f1ea9789e1f4ca85022c13,device-10,2026-04-29T11:25:11.895Z,0.2980,0.0000,0.9500,0.5840,18,3,0
69f1ea9b89e1f4ca85022c17,device-01,2026-04-29T11:25:15.949Z,0.0800,0.0500,0.8750,0.6650,18,3,0
69f1ea9c89e1f4ca85022c1b,device-02,2026-04-29T11:25:16.055Z,0.2440,0.0000,0.9750,0.5937,18,3,0
69f1ea9c89e1f4ca85022c1f,device-03,2026-04-29T11:25:16.161Z,0.8720,0.6500,0.3625,0.3718,18,3,0
69f1ea9c89e1f4ca85022c23,device-04,2026-04-29T11:25:16.266Z,0.4960,0.3000,0.3625,0.6138,18,3,0
69f1ea9c89e1f4ca85022c27,device-05,2026-04-29T11:25:16.372Z,0.5920,0.9000,0.3125,0.3985,18,3,0
69f1ea9c89e1f4ca85022c2b,device-06,2026-04-29T11:25:16.477Z,0.2540,0.0500,0.7625,0.6445,18,3,0
69f1ea9c89e1f4ca85022c2f,device-07,2026-04-29T11:25:16.582Z,0.0980,0.0500,0.9875,0.6215,18,3,0
69f1ea9c89e1f4ca85022c33,device-08,2026-04-29T11:25:16.687Z,0.3000,0.0500,0.9875,0.5542,18,3,0
69f1ea9c89e1f4ca85022c37,device-09,2026-04-29T11:25:16.792Z,0.0900,0.0500,0.9625,0.6325,18,3,0
69f1ea9c89e1f4ca85022c3b,device-10,2026-04-29T11:25:16.898Z,0.9980,0.9500,0.3250,0.2423,18,3,0
69f1eaa289e1f4ca85022c3f,device-01,2026-04-29T11:25:22.183Z,0.2620,0.0000,0.8125,0.6418,18,3,0
69f1eaa289e1f4ca85022c43,device-02,2026-04-29T11:25:22.290Z,0.1860,0.0000,0.9750,0.6130,18,3,0
69f1eaa289e1f4ca85022c47,device-03,2026-04-29T11:25:22.395Z,0.5440,0.2500,0.1500,0.6853,18,3,0
69f1eaa289e1f4ca85022c4b,device-04,2026-04-29T11:25:22.501Z,0.3140,0.0000,0.7750,0.6370,18,3,0
